id,user_id,username,name,tweet,replies_count,retweets_count,likes_count,hashtags
1.51523E+18,1.499E+18,adithyars16,Adithya R.S,We will see them again!! #SpiderMan #SpiderManNoWayHome #MakeSpiderMan4 #SpiderManAcrossTheSpiderVerse #MakeTASM3,0,1,0,"['spiderman', 'spidermannowayhome', 'makespiderman4', 'spidermanacrossthespiderverse', 'maketasm3']"
1.51523E+18,1.46097E+18,kylewebwarrior,Kyle Dimabayao 🕷🕸🤟🏼,New mask salamat shopee. #marvel #spiderman #spidermanhomecoming #spidermanfarfromhome #spidermannowayhome  https://t.co/XE40IoA8rN,0,0,0,"['marvel', 'spiderman', 'spidermanhomecoming', 'spidermanfarfromhome', 'spidermannowayhome']"
1.51523E+18,1.46097E+18,kylewebwarrior,Kyle Dimabayao 🕷🕸🤟🏼,Hey everyone! 🕷🕸🤟🏼 #marvel #spiderman #spidermanhomecoming #spidermanfarfromhome #spidermannowayhome  https://t.co/rjDI79oC5E,0,0,0,"['marvel', 'spiderman', 'spidermanhomecoming', 'spidermanfarfromhome', 'spidermannowayhome']"
1.51522E+18,1.46097E+18,kylewebwarrior,Kyle Dimabayao 🕷🕸🤟🏼,Memories. 🕷🕸🤟🏼 #marvel #spiderman #spidermannowayhome #smcinema  https://t.co/qc8hqbnUBe,0,0,0,"['marvel', 'spiderman', 'spidermannowayhome', 'smcinema']"
1.51522E+18,1.44513E+18,clint_lamberson,clint lamberson 🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰,I Really Like This Trio A Lot That Reason I Keep Posting About Them And This is Something I Thought That Would Never Happen They Seeing Happen in Movie Theater Really Stocked Me The Leaks Before Hand It Still Was Really Surreal. #SpiderManNoWayHome,0,0,2,['spidermannowayhome']
1.51522E+18,204963819,chibirenjilover,M̷s̷ ̷N̷e̷r̷d̷ ̷W̷o̷r̷l̷d̷ ̷O̷r̷d̷e̷r̷,"A future film needs to have Max meet Miles Morales and say ""oh shit, a black Spiderman"" #SpiderManNoWayHome",0,0,1,['spidermannowayhome']
1.51522E+18,914392740,blkbstudio,Cyril | Blackbird Studio,#SpiderManNoWayHome mouais …,0,0,0,['spidermannowayhome']
1.51522E+18,65702293,sistersarahdara,Miss Phipps,"Finally saw #SpiderManNoWayHome.  So many thoughts, but I thought it was rather brilliant in how they connected all the movies.",0,0,0,['spidermannowayhome']
1.51521E+18,1.45099E+18,swingtradermars,Swing Trader To Mars,#AMCFacts Domestic Box office April 2022 &gt; April 2021 by 31% after only 14 days. Easter weekend with #SonicMovie2 #SecretsOfDumbledore #FatherStuMovie #Morbius #TheLostCity #AmbulanceMovie #UnchartedMovie #EverythingEverywhereAllAtOnce #TheBATMAN #SpiderManNoWayHome,0,4,16,"['amcfacts', 'sonicmovie2', 'secretsofdumbledore', 'fatherstumovie', 'morbius', 'thelostcity', 'ambulancemovie', 'unchartedmovie', 'everythingeverywhereallatonce', 'thebatman', 'spidermannowayhome']"
1.51521E+18,566382892,thomasstorai,Thomas Storaï,This Tom Holland headsculpt is spot on (same one as the Upgraded suit) #HotToys   このトムホランドのヘッドスカルプトは完璧です（アップグレードされたスーツと同じです）#ホットトイズ  #SpiderManNoWayHome  https://t.co/hsPFio9NAQ,0,0,4,"['hottoys', 'ホットトイズ', 'spidermannowayhome']"
1.51521E+18,1.14908E+18,poweredhen2873,Z3YU,"If I did have the time I would absolutely love to continue Marvel's adventures Spider-Man, so underrated, and I do have a story idea for it #SpiderManNoWayHome  #PETERPARKER  #medibangpaint  #digitalart  #SpiderMan  https://t.co/Ox61WPHsNw",0,0,1,"['spidermannowayhome', 'peterparker', 'medibangpaint', 'digitalart', 'spiderman']"
1.51521E+18,2522029904,tvtimeforme,Marc,@jsgholtz Thanks. Already have #SpiderManNoWayHome digital copy but would love #RonsGoneWrong .,0,0,0,"['spidermannowayhome', 'ronsgonewrong']"
1.51521E+18,374091060,jclaymog,Jonathan Clay Jr.,@SpiderManMovie @SonyPictures  Is there any you could send us the deleted scenes?,0,0,0,[]
1.51521E+18,1.18856E+18,angeloelcrack5,Angelo Gamer,NUEVO CONCEPT ART DE #SpiderManNoWayHome #SpiderMan #SpiderVerse  https://t.co/MRA1WoUv9l,0,0,0,"['spidermannowayhome', 'spiderman', 'spiderverse']"
1.51521E+18,2989970572,kaymills167,Kayla Miller,@SpiderManMovie Actually returned my copy today in hopes @Sony and @MarvelStudios fix their mistakes and BRING BACK THE DELETED SCENES!!!,0,0,0,[]
1.51521E+18,1.18206E+18,supercosplaylo1,SuperCosplayLover,Wall Crawler. @Halcybella #IronSpider #SpiderMan #SpiderWoman #MaryJaneWatson #TomHolland #Zendaya #SpiderManNoWayHome #NoWayHome #MarvelComics  #MarvelCinematicUniverse #MCU #Marvel #Cosplay #Multiverse  https://t.co/y9mIRdeFZD,0,2,18,"['ironspider', 'spiderman', 'spiderwoman', 'maryjanewatson', 'tomholland', 'zendaya', 'spidermannowayhome', 'nowayhome', 'marvelcomics', 'marvelcinematicuniverse', 'mcu', 'marvel', 'cosplay', 'multiverse']"
1.5152E+18,1.35287E+18,potatsus,PotatSUS,@SpiderManMovie The CEO of 😳,0,0,0,[]
1.5152E+18,1.04208E+18,ironmatto3,Matty,@SpiderManMovie Green Gobline entrance at the bridge and this alley scene are some of the worst visuals to date. Sad how they didn't even bother replicating what SM1 did so well. I missed th3 practical efforts of the past.,0,0,1,[]
1.5152E+18,1.29982E+18,painfulgamer1,painfulgamer,Andrew’s reaction to Tobey’s organic webbing is the greatest thing ever🤣🤣🤣 #SpiderManNoWayHome  https://t.co/FmnnfW2OVc,0,0,6,['spidermannowayhome']
1.5152E+18,1.16181E+18,shane18125424,シェーン・K _ in Canada 🇨🇦,"No Way HomeのBlu-ray発見❗️  3部作セットで約4,０００円、４K Blu-rayは約3,８００円でした。  #SpiderManNoWayHome  #スパイダーマン  #marvel好きと繋がりたい  https://t.co/g0OiDEG5KA",0,0,5,"['spidermannowayhome', 'スパイダーマン', 'marvel好きと繋がりたい']"
1.5152E+18,898257768,khonshuenergy,Adrian Foster,@EthanCastillo05 @SpiderManMovie @TomHolland1996 @Photoshop @wacom THIS IS TOO FIRE 🔥🔥🔥🔥💯🤌🏽 DOPE ART😱🤯,0,0,0,[]
1.5152E+18,88791728,jeffreyneverjef,Jeffrey Never Jeff,@SonyPictures I. 👏🏾 Want. 👏🏾 The. 👏🏾 Deleted. 👏🏾 Scenes. 👏🏾 of @SpiderManMovie,0,0,0,[]
1.5152E+18,1.27113E+18,never_studios_,NeverStudios,Morbius - Movie Review  https://t.co/3Fki9U4PDN via @YouTube  #Morbius #mcu #SpiderManNoWayHome,0,0,1,"['morbius', 'mcu', 'spidermannowayhome']"
1.5152E+18,1.12349E+18,wavhisthemoc,🏳️‍🌈🥃🍸🧡🖤Dan Baker 🖤🧡🍸🥃🏳️‍🌈,Watching Spider-Man again makes me love the movie even more!!!!!  @SpiderMan @SpiderManMovie @TomHolland1996   #SpiderManNoWayHome #SpiderMan #Multiverse  https://t.co/OtAK7SQxIs,0,0,0,"['spidermannowayhome', 'spiderman', 'multiverse']"
1.51519E+18,239928438,balthazar86,Emmanuel paredes,@JPSWITCHMANIA @sammy_sock @SpiderManMovie Hi! 😊,0,0,0,[]
1.51519E+18,157048729,maucasp,Pablo Alvez Mc⚡️,"El día de hoy fui a Mixup, Liverpool, Sanborns, Sears… Y no encontré el Blu-ray de #SpiderManNoWayHome 😕",0,0,0,['spidermannowayhome']
1.51519E+18,307395887,edzeraaron13,Edzer Aaron,@EthanCastillo05 @SpiderManMovie @TomHolland1996 @Photoshop @wacom Bro that's AMAZING!!!!,0,0,0,[]
1.51519E+18,1.00333E+18,l_o_k_e,Boi,@funkofinderz @Walmart @SpiderManMovie True,0,0,0,[]
1.51519E+18,7.94663E+17,funkofinderz,funkofinderz,@L_O_K_E @Walmart @SpiderManMovie SteelBooks typically have some pretty awesome wraparound art work. But there are some duds at times.,1,0,0,[]
1.51519E+18,7.77127E+17,rrraaa56,Ra,@funkofinderz @Walmart @SpiderManMovie These restocked in stores today,0,0,1,[]
1.51519E+18,372596301,djfleck93,Devon Fleck,@funkofinderz @Walmart @SpiderManMovie I was so mad when I found out it was just a damn cardboard sleeve. Smh,0,0,1,[]
1.51519E+18,1.00333E+18,l_o_k_e,Boi,@funkofinderz @Walmart @SpiderManMovie Honestly ik there collectible but there’s nothing special about steel books,1,0,0,[]
1.51519E+18,1.45522E+18,chrisfunko12,Christopher Amick,@funkofinderz @Walmart @SpiderManMovie Definitely the best cover option!,0,0,0,[]
1.51519E+18,930899718,gadan1986,Gustavo Adan,"@funkofinderz @Walmart @SpiderManMovie Argh, I already got mine from Best Buy",0,0,0,[]
1.51519E+18,3078377357,pepe_arevalo_,José Luis Arévalo,Hoy mi sobrina vio #SpiderManNoWayHome por primera vez. Sus reacciones fueron un éxito jajaja :'),0,0,1,['spidermannowayhome']
1.51519E+18,1.22263E+18,flixpod,Ginger Flix,New episode is up!! We talk about @MorbiusMovie! Let us know what you think!!! #Morbius #SpiderManNoWayHome #SpiderMan #jaredleto #sony #MCUMarchSadness #mcu #Marvel #MichaelKeaton   https://t.co/HREqTsbXye,0,1,2,"['morbius', 'spidermannowayhome', 'spiderman', 'jaredleto', 'sony', 'mcumarchsadness', 'mcu', 'marvel', 'michaelkeaton']"
1.51519E+18,8.93368E+17,trueid_th,TrueID,มหาสงครามแห่งมัลติเวิร์สเริ่มต้นขึ้นที่นี่  โดยมีจักรวาลนี้เป็นเดิมพัน!   ดูเลย Spider-Man: No Way Home เช่าชมได้แล้ว วันนี้ ที่ TrueID คลิก  https://t.co/5IuJsBH1PO  #TrueIDMovies #สไปเดอร์แมน  #SpiderMan #NoWayHome  #SpiderManNoWayHome  https://t.co/dxMyFLcd36,0,0,2,"['trueidmovies', 'สไปเดอร์แมน', 'spiderman', 'nowayhome', 'spidermannowayhome']"
1.51519E+18,7.94663E+17,funkofinderz,funkofinderz,It's no SteelBook but it's probably one of the better cover arts from the set. Grab the Walmart Exclusive Spider-Man: No Way Home 4K UHD with exclusive artwork now! #Ad    https://t.co/DJVG4270es  #SpiderMan #SpiderManNoWayHome #Marvel @Walmart @SpiderManMovie  https://t.co/S1ApT7ilmM,5,0,53,"['ad', 'spiderman', 'spidermannowayhome', 'marvel']"
1.51519E+18,1.43646E+18,asantethefirst,Asante Barbarin,"@Marvel really could've went ham with all the cameos in #SpiderManNoWayHome. All I'm saying is, the whole city thought #SpiderMan was a criminal for a bit. What if Frank Castle did too?🤷🏿‍♂️🤔  https://t.co/J2xJ8LNHam",0,0,0,"['spidermannowayhome', 'spiderman']"
1.51519E+18,949096064,ethancastillo05,Ethan Castillo,"#fbf to the right half of one of my favorite Spidey pieces! Swipe, swipe!   @spidermanmovie #NoWayHome #SpiderMan #SpiderVerse #IntoTheSpiderVerse #AndrewGarfield #TobeyMaguire #TomHolland #conceptart #digitalpainting #digitalart #art #drawing #Wacom #MadewithWacom  https://t.co/DZNTm0BwJY",3,79,363,"['fbf', 'nowayhome', 'spiderman', 'spiderverse', 'intothespiderverse', 'andrewgarfield', 'tobeymaguire', 'tomholland', 'conceptart', 'digitalpainting', 'digitalart', 'art', 'drawing', 'wacom', 'madewithwacom']"
1.51519E+18,1.51157E+18,sully81091523,Sully,@johncampea is this false advertising? It's straight up on the case #SpiderManNoWayHome  https://t.co/MeQGBBTpa5,0,0,0,['spidermannowayhome']
1.51519E+18,1.1701E+18,duxurzyt,Duxurz,"If I see another Peter Parker trends, L + Ratio + You get no bitches + Ur mom + You're gay + Get a life + Get a job + RIP Bozo + L Bozo + The B + #SpiderMan + #SpiderManNoWayHome + Spiderman 4K + Doctor strange fixed the world at the end + Didn't ask + Don't care + #ripbozo",0,0,1,"['spiderman', 'spidermannowayhome', 'ripbozo']"
1.51519E+18,50543470,inchulklover,Paul Meyer,Just finished watching #SpiderManNoWayHome and it was INCREDIBLE!! Can't wait to see #DoctorSteange2!!,0,0,0,"['spidermannowayhome', 'doctorsteange2']"
1.51519E+18,1.20605E+18,torresss03,torresss03,"Has anyone noticed this in the Blu-Ray #SpiderManNoWayHome, His suit is blue in a couple cutscenes here, but then becomes black again. Any explanation?  https://t.co/WJlxF8XOmG",0,0,0,['spidermannowayhome']
1.51519E+18,1.20605E+18,torresss03,torresss03,@SpiderManMovie Has anyone else noticed this in #SpiderManNoWayHome  Blu-Ray Disc? Is the suit Supposed to be Blue?? The scenes previous and after its black. Can anyone explain this lol ?  https://t.co/lWfhmZrZpT,0,0,0,['spidermannowayhome']
1.51519E+18,478994206,elly_14,.,@MarvelStudios @SpiderManMovie my son said he’s the first Spider-Man with dreads 😊  https://t.co/XQNYKw0Zlz,0,0,0,[]
1.51519E+18,1.21826E+18,cocoburbank,Coco,#SpiderManNoWayHome omg,4,0,8,['spidermannowayhome']
1.51519E+18,711771528,fsantosseguras,Francisco Santos,@JPSWITCHMANIA @sammy_sock @SpiderManMovie Hi!,0,0,0,[]
1.51519E+18,1859082932,kirkremmers,Kirk P Remmers,"@SpiderManMovie I wanted to say hello to all the cast, crew, writers, directors and producers 🥲🥲🥲 myself and my wife we love all of you and your families dearly please have a safe and healthy 2022 ❤️",0,0,0,[]
1.51519E+18,1.16446E+18,apricot_six,アンズの樹,サンドマン(NWH ver)完成！  vtoys素体にパテ盛り+関節延長、頭部はマテルのジョン・シナをパテで形状修正 ほんとタミヤのテクスチャーペイント様様…  拘った分中々満足度高いです(特に顔)  #スパイダーマンNWH  #SpiderManNoWayHome #アメトイカスタム #カスタムフィギュアが見れるタグ  https://t.co/PBt150IvEu,3,44,291,"['スパイダーマンnwh', 'spidermannowayhome', 'アメトイカスタム', 'カスタムフィギュアが見れるタグ']"
1.51518E+18,1.24259E+18,cbkcast,Comic Book Keepers,Rewatching #SpiderManNoWayHome and the first Spider-Man/Green Goblin fight has GOT to be one of the greatest movie fight sequences of all time!!! #SpiderMan,2,0,4,"['spidermannowayhome', 'spiderman']"
1.51518E+18,2263592180,micaandresok,Mica Andres,"No me canso nunca de ver esta escena, mi favorita y Tom estuvo increíble. Refleja cómo Peter se hunde en su dolor y culpa😭 Como siempre gran actor, te sigo en todas @TomHolland1996 ❤️😍#SpiderManNoWayHome 💖💕",0,0,1,['spidermannowayhome']
1.51518E+18,2190533812,fandomwire,FandomWire,"RETWEET and FOLLOW @FandomWire for a chance to win a free official ""The Multiverse Is Real"" #SpiderManNoWayHome t-shirt!  https://t.co/uBjRpq38Q9",4,138,270,['spidermannowayhome']
1.51518E+18,9.0875E+17,shonamoyo4,Straightnochaser,Love Tobey Maguire!!! My fav #SpiderManNoWayHome Spider-Man ❤️,0,0,1,['spidermannowayhome']
1.51518E+18,349020672,rge2001,Russell The Gray,. #SpiderManNoWayHome was way better than I expected.,0,0,0,['spidermannowayhome']
1.51518E+18,46476454,sylvia_p,sylvia_p 🏳️‍🌈🧡♍️ (she/her),"Okay, reframe, how adorable are Tom Holland, Tobey Maguire, and Andrew Garfield together? #SpiderManNoWayHome",0,0,0,['spidermannowayhome']
1.51518E+18,1.2433E+18,warriorjupiter,JUPITER WARRIOR,"they should comine ffh and snwh into one movie cut , #SpiderManNoWayHome",0,0,0,['spidermannowayhome']
1.51518E+18,1.12349E+18,wavhisthemoc,🏳️‍🌈🥃🍸🧡🖤Dan Baker 🖤🧡🍸🥃🏳️‍🌈,Reliving the Aunt May scene again 😭😭😭  @TomHolland1996 @Zendaya   #SpiderManNoWayHome #SpiderMan #AuntMay #TomHolland #Zendaya  https://t.co/GmpahMZBCp,0,0,0,"['spidermannowayhome', 'spiderman', 'auntmay', 'tomholland', 'zendaya']"
1.51518E+18,1.20638E+18,cosplay__jay,cosplay__jay,#SpiderManNoWayHome 🕷  Photo by David Fromholtz Suit by Aaron Alexandro  Doc Ock prop by Nigel Chuaa  #SpiderMan #Cosplay #NoWayHome #Multiverse #MCU #TomHolland  https://t.co/yrWesfuNxI,0,4,20,"['spidermannowayhome', 'spiderman', 'cosplay', 'nowayhome', 'multiverse', 'mcu', 'tomholland']"
1.51518E+18,1.46731E+18,ccwnlvimlw,あたりめ＠福袋大好き＆相互フォロー,めちゃカッコいい！スパイダーマン:ノー・ウェイ・ホームフィギュアほしい！  S.H.フィギュアーツ スパイダーマン [アップグレードスーツ]  #MARVEL #スパイダーマン #SpiderManNoWayHome   https://t.co/5ZkyEzyUSz,0,0,0,"['marvel', 'スパイダーマン', 'spidermannowayhome']"
1.51518E+18,2891698502,sinnersaix,Sinnersaix,"@SpiderManMovie The Goblin Spinn-off with Dafoe 2 Hours speaking with himself. oh crap there is not enough Gold on this Planet, to provide em with enough Oscars for that.",0,0,0,[]
1.51518E+18,18716825,brad_h,Brad Haney,Finally saw #SpiderManNoWayHome. Amazing. Had a big smile on my face the whole way through.,1,0,0,['spidermannowayhome']
1.51518E+18,45461404,barbhaynes,Barb Haynes,"Finally saw  #SpiderManNoWayHome! So, so good!!! - Marisa Tomei is beautiful  - Benedict’s best movie of the year and I saw POtD - the 3 Peters were amazing - I really thought Miles Morales would be in it, esp after Jamie Foxx’s line  - Andrew G catching MJ was my favorite 🥺",0,0,1,['spidermannowayhome']
1.51518E+18,2349533077,aether_kronos,Kronos,Green Bean Fawful X Green Goblin . . . . . . . . . . . #Crossover #MarvelStudios #Nintendo #SpiderManNoWayHome  https://t.co/2pxJC4tnH7,0,0,0,"['crossover', 'marvelstudios', 'nintendo', 'spidermannowayhome']"
1.51518E+18,526934600,josha4747,Josha,Finally got around to watching #SpiderManNoWayHome. I don't get the praise. Not bad...but far from great. Is it just me or is the #CGI in #marvel movies getting worse? Lizard man especially. Did not seem like something you'd expect from the #mcu in 2022,0,0,1,"['spidermannowayhome', 'cgi', 'marvel', 'mcu']"
1.51518E+18,415742908,patmelmar,Patricia Martinez,Family movie time! I’m the only one who hasn’t seen this movie but I’ve heard every spoiler. 🤷🏻‍♀️ #SpiderManNoWayHome  https://t.co/mwXB6jqCXC,0,0,1,['spidermannowayhome']
1.51518E+18,3240192121,daberries2,Daniel Alvarado,@AskTarget I pre-ordered your exclusive #SpiderManNoWayHome blu-ray to come in earlier today and now it will be delivered coming in September? I pre-ordered the Blu-ray back in February. Can you help me?,1,0,0,['spidermannowayhome']
1.51518E+18,4281103163,donalddathird,Donald III,@SpiderManMovie why did they use a green screen goblin head like just use the real thing??,0,0,0,[]
1.51517E+18,1.31184E+18,beaglememes14,BeagleMemes14,Rewatched #SpiderManNoWayHome twice today and it's still my favorite Marvel movie.  I will forever love it.  Truly Iconic.  Amazing.  Spectacular.  Superior.  https://t.co/xoAjt4T7cC,0,0,0,['spidermannowayhome']
1.51517E+18,16562933,jims_whim,Jim Swimm,Finally watching #SpiderManNoWayHome tonight. Loves me some superheroes!  https://t.co/EBO4GgGirt,0,0,1,['spidermannowayhome']
1.51517E+18,932644062,highkey_mimi28,Mionna 😵‍💫🤍,it’s almost time for a profile change #SpiderManNoWayHome #TomHolland  credit: onxlyamy on tiktok 🤌🏾🤌🏾🤌🏾  https://t.co/nbv2vVLeog,0,0,2,"['spidermannowayhome', 'tomholland']"
1.51517E+18,1.43646E+18,asantethefirst,Asante Barbarin,"@Marvel really could've went ham with all the cameos in #SpiderManNoWayHome. All I'm saying is, the whole city thought #SpiderMan was a criminal for a bit. What if Frank Castle did too?🤷🏿‍♂️🤔  https://t.co/AXdNVABDVD",0,0,0,"['spidermannowayhome', 'spiderman']"
1.51517E+18,484556990,djnalls,Donzell Nalls,Watching #SpiderManNoWayHome again and I love this movie so much,0,0,0,['spidermannowayhome']
1.51517E+18,2972193890,moominyg,ゴッサム,サム・ライミの呪縛じゃないけど スパイダーマンは ユニバース組むより単体の方が好き ぶっちゃけ ジョン・ワッツ三部作 はそんなに好きではなかった 今回のは面白くて 色々マルチバースな感動があり 集大成的な完結編で 今も余韻に浸ってる笑 仕事終わったらもう1回見ようと思う  #SpiderManNoWayHome  https://t.co/arvTig0CID,0,0,5,['spidermannowayhome']
1.51517E+18,46476454,sylvia_p,sylvia_p 🏳️‍🌈🧡♍️ (she/her),How precious was Willem Defoe in #SpiderManNoWayHome ?,1,0,0,['spidermannowayhome']
1.51517E+18,1.2691E+18,lunaelise250,𝓛𝓾𝓷𝓪🌙,Currently watching Spider-Man no way home and I am just amazed that they included a Filipino character and lines. #SpiderManNoWayHome #thankyousony,0,0,0,"['spidermannowayhome', 'thankyousony']"
1.51517E+18,1.27059E+18,hitlyzy,desprovida de inteligência,"fiquei pensando meia hora em uma lengenda boa, mas como o total de duas pessoas vão ver eu não ligo mais... (LEGENDA INCRÍVEL) #homemaranha #SpiderMan #SpiderManNoWayHome #SpiderVerse #aranhaverso #Marvel  https://t.co/9CE8Iq4yVT",1,0,0,"['homemaranha', 'spiderman', 'spidermannowayhome', 'spiderverse', 'aranhaverso', 'marvel']"
1.51517E+18,1.32999E+18,fpaulate,Francis Paulate,@SpiderManMovie @TomHolland1996 @Zendaya @wongrel @marisatomei Amazing,0,0,0,[]
1.51517E+18,170103021,luckylady4663,DARLA KIDDER,@JPSWITCHMANIA @sammy_sock @SpiderManMovie Hello can't wait for the game to come out !,0,0,1,[]
1.51517E+18,135406580,foxxfireart,Kristoffer Remmell,"Not sure if it’s this new LG UHD TV, but did they film #SpiderManNoWayHome differently than the other films. This image is so crisp. Going to have to watch some of the other moves to compare.",0,0,1,['spidermannowayhome']
1.51516E+18,7.38444E+17,damianea103yo,bitch🏳️‍🌈🏳️‍⚧️🇺🇦,@JPSWITCHMANIA @sammy_sock @SpiderManMovie hi,0,0,0,[]
1.51516E+18,2853049157,hurwitzstephen,Stephen Hurwitz,@SpiderManMovie I think it's funny on how in the behind the scenes extras on the Blu-ray they allow the word shit to be said but bleep the word f*ck. I mean it's something people have purchased to watch in their own home. Why the censorship?,0,1,1,[]
1.51516E+18,290876639,ivelandia,Iván Velandia,"Movie night by @banging thanks for sharing these moments with all of us, making this community grow in an organic and fun way, contributing in the best way every day, take a look at this great project @cubexnft #SpiderManNoWayHome  https://t.co/DTDTlngloG",0,0,0,['spidermannowayhome']
1.51516E+18,1.1298E+18,suprex60845996,"Victor ""Dios de la Guerra""","""Three, that's a magic number"".  #SpiderManNoWayHome  #SpiderManAcrossTheSpiderVerse  https://t.co/OWScrn5wVw",0,3,6,"['spidermannowayhome', 'spidermanacrossthespiderverse']"
1.51516E+18,56757499,randylopolis,R&Y,@SpiderManMovie The effects are unbelievable,0,0,0,[]
1.51516E+18,1.39086E+18,kirama5071,✨Kirama507👾愛している,Terminado de ver Spiderman no way home  (Viendo escena poscredito) #SpiderManNoWayHome  https://t.co/7PBbUHf0tD,0,0,1,['spidermannowayhome']
1.51516E+18,1.33722E+18,specnerdreviews,SNR,"I missed out on getting the steelbook, but I think I got the next best thing #SpiderManNoWayHome  https://t.co/rQCTplabst",0,0,1,['spidermannowayhome']
1.51516E+18,2903864697,redasp07,sonny/sharah,@JPSWITCHMANIA @sammy_sock @SpiderManMovie hi,0,0,0,[]
1.51516E+18,716826660,tdmastaa,ThaDubstepMastaa,@SpiderManMovie Got mine today 😊  https://t.co/eogRcjw2cK,0,0,0,[]
1.51516E+18,1916008836,stephen_lake_,Stephen Lake,@SpiderManMovie I can’t wait to watch the deleted scenes!,0,0,0,[]
1.51516E+18,1.12349E+18,wavhisthemoc,🏳️‍🌈🥃🍸🧡🖤Dan Baker 🖤🧡🍸🥃🏳️‍🌈,Time for @SpiderManMovie!!!!!  @TomHolland1996 @Zendaya   #SpiderManNoWayHome #SpiderMan #TomHolland #Zendaya #SpiderMen  https://t.co/vvqU5DJa6F,0,0,0,"['spidermannowayhome', 'spiderman', 'tomholland', 'zendaya', 'spidermen']"
1.51515E+18,9.71886E+17,walllcrush98,H. A. Rennings 🕙,"I'm giving away an HD copy of #SpiderManNoWayHome on digital. To enter, reply with what you think is the best quote from the movie and who said the quote. Winner will be chosen at random this upcoming Tuesday. Good luck!  https://t.co/3bwNDuAqHd",1,0,1,['spidermannowayhome']
1.51515E+18,1.14369E+18,cforcinephile,Connor 〰 CinephileASMR 〰️ CforCinephile,"The wait was well worth it to buy the Walmart exclusive cover art. Seriously one of the best posters that articulates everything you need to know about #SpiderManNoWayHome. Cannot wait to watch, rewatch, &amp; watch again the loaded special features!!  https://t.co/wHOsKXN5uU",1,0,2,['spidermannowayhome']
1.51515E+18,1.08782E+18,sogenius106,SoGenius106,@SpiderManMovie They rely too much on CGI. They couldn't even be bothered to create a real prop for the Green Goblin's mask on the dumpster.😪,0,0,1,[]
1.51515E+18,1.26876E+18,spidermannerd16,tomdaya🕸🕷,Want to watch nwh over again but I'm afraid to be heartbroken again 😭😭#SpiderManNoWayHome #SpiderManNoWayHome but I also want see Tom's amazing acting 😭,0,0,1,"['spidermannowayhome', 'spidermannowayhome']"
1.51515E+18,1.46464E+18,jamjamisabell,Isabell Rollins,Spider-Man: Into the Spider-Verse Deleted Scene?! 😳 #SpiderManNoWayHome #spiderman #spidergirl #DocOc #Marvel #dovecameron #shortfilm #MilesMorales #SpiderManAcrossTheSpiderVerse #meme  https://t.co/ykI8Ymu9bM,0,0,0,"['spidermannowayhome', 'spiderman', 'spidergirl', 'dococ', 'marvel', 'dovecameron', 'shortfilm', 'milesmorales', 'spidermanacrossthespiderverse', 'meme']"
1.51515E+18,1.31028E+18,fxbrennan_,FXBrennan | #FXSMPMovie 14% done,@SpiderManMovie @spideyupdated release the trailer,0,0,0,[]
1.51515E+18,9.81897E+17,drpopculturebg,DrPopCultureBGSU,How soon before he gets his own movie? #SpiderManNoWayHome  https://t.co/AY8OH6r7En,0,3,15,['spidermannowayhome']
1.51515E+18,198754406,xmannyc71,Chris,"A little late to the party, but I loved it!  #SpiderManNoWayHome 🕷  @TomHolland1996 @Zendaya  https://t.co/tOnV4x6KWU",0,0,1,['spidermannowayhome']
1.51515E+18,1691049632,ricknerdvarro,Rick Nerdvarro,This is why I never had kids.  #doctorstrange #nedleeds #spiderman #nowayhome #spidermannowayhome  https://t.co/XNFLLfHvq5,0,1,3,"['doctorstrange', 'nedleeds', 'spiderman', 'nowayhome', 'spidermannowayhome']"
1.51515E+18,1.43868E+18,spidermansmovie,ً,"Grab some snacks and settle in for an epic movie night this weekend with #SpiderManNoWayHome. Now on Blu-ray, 4K Ultra HD, and Digital!  https://t.co/h5um4urpwH  https://t.co/pRNAOanemx",0,0,3,['spidermannowayhome']
1.51515E+18,1.47082E+18,asm_classics,ASMClassics 🕷,"I’m not crying. It’s just my allergies have been really bad all week. Yeah, allergies. That’s the ticket. #SpiderMan #SpiderManNoWayHome  https://t.co/odemqJAQJQ",0,0,6,"['spiderman', 'spidermannowayhome']"
1.51515E+18,1.43868E+18,spidermansmovie,ً,"The man. The myth. The Goblin. Get into the head of the legendary Willem Dafoe in this look behind the scenes of #SpiderManNoWayHome, now on Blu-ray, 4K Ultra HD, and Digital!  https://t.co/h5um4urpwH  https://t.co/19p1V29cHx",0,0,1,['spidermannowayhome']
1.51515E+18,57568782,michaelgower2,Michael Gower,Time for some #spidermannowayhome  https://t.co/rLymuvpuvt,0,0,0,['spidermannowayhome']
1.51515E+18,71173798,joaquin_g,Joaquin Garcia,Hoy finalmente vi #SpiderManNoWayHome y pues esta bien pero definitivamente le ayudó chingos el hype,0,0,1,['spidermannowayhome']
1.51515E+18,47743727,riddelluminati,Roger Riddell 🗯,I’m still laughing at how much speculation there was about the “black and gold suit” in the lead-up to #SpiderManNoWayHome being released only for it to end up being the advanced suit from Far From Home turned inside out.  https://t.co/X4zx1R910x,1,0,0,['spidermannowayhome']
1.51515E+18,1.43862E+18,spiderbatgeek,spidermanbatmangeek,doctor octopus #SpiderManNoWayHome (2021)  https://t.co/jEWITcuemc,0,1,6,['spidermannowayhome']
